episode,reward,shortage,wastage,epsilon
74,-1345.967712787198,1345.967712787198,0.0,0.6900935609921609
75,-1377.3689775141302,1376.3689775141302,1.0,0.6866430931872001
76,-1464.2666829427083,1464.2666829427083,0.0,0.6832098777212641
77,-1490.1640624999993,1490.1640624999993,0.0,0.6797938283326578
78,-1500.9609375000002,1500.9609375000002,0.0,0.6763948591909945
79,-1583.9999999999998,1583.9999999999998,0.0,0.6730128848950395
80,-1346.5088493441363,1346.5088493441363,0.0,0.6696478204705644
81,-1307.40625,1307.40625,0.0,0.6662995813682115
82,-1516.164306640625,1513.164306640625,3.0,0.6629680834613705
83,-1460.6559380425347,1460.6559380425347,0.0,0.6596532430440636
84,-1401.4122481875947,1401.4122481875947,0.0,0.6563549768288433
85,-1458.2499999999993,1458.2499999999993,0.0,0.653073201944699
86,-1391.625,1391.625,0.0,0.6498078359349755
87,-1347.7007364196081,1345.7007364196081,2.0,0.6465587967553006
88,-1423.9826388888891,1423.9826388888891,0.0,0.6433260027715241
89,-1232.6666666666667,1232.6666666666667,0.0,0.6401093727576664
90,-1480.067085266113,1480.067085266113,0.0,0.6369088258938781
91,-1386.0206451416013,1379.0206451416013,7.0,0.6337242817644086
92,-1439.7499999999998,1438.7499999999998,1.0,0.6305556603555866
93,-1617.4283929379042,1617.4283929379042,0.0,0.6274028820538087
94,-1586.6351974318445,1586.6351974318445,0.0,0.6242658676435396
95,-1597.3281250000005,1597.3281250000005,0.0,0.6211445383053219
96,-1620.0000000000002,1620.0000000000002,0.0,0.6180388156137953
97,-1555.5672714445325,1555.5672714445325,0.0,0.6149486215357263
98,-1497.9799397786462,1497.9799397786462,0.0,0.6118738784280476
99,-1362.9489655958282,1362.9489655958282,0.0,0.6088145090359074
100,-1619.214816623264,1619.214816623264,0.0,0.6057704364907278
101,-1419.000010455096,1419.000010455096,0.0,0.6027415843082742
102,-1401.75,1401.75,0.0,0.5997278763867329
103,-1378.165759462313,1378.165759462313,0.0,0.5967292370047992
104,-1417.8849907981028,1417.8849907981028,0.0,0.5937455908197752
105,-1510.151386896769,1510.151386896769,0.0,0.5907768628656763
106,-1519.7499999999998,1519.7499999999998,0.0,0.5878229785513479
107,-1394.0690944812914,1394.0690944812914,0.0,0.5848838636585911
108,-1484.500000000001,1484.500000000001,0.0,0.5819594443402982
109,-1472.4140625,1472.4140625,0.0,0.5790496471185967
110,-1305.7757636176216,1305.7757636176216,0.0,0.5761543988830038
111,-1680.034198199543,1680.034198199543,0.0,0.5732736268885887
112,-1505.6338725090027,1505.6338725090027,0.0,0.5704072587541458
113,-1476.0000000000002,1476.0000000000002,0.0,0.567555222460375
114,-1323.6543134406759,1323.6543134406759,0.0,0.5647174463480732
115,-1453.193576388889,1453.193576388889,0.0,0.5618938591163328
116,-1482.763853047765,1482.763853047765,0.0,0.5590843898207511
117,-1333.7163904861166,1333.7163904861166,0.0,0.5562889678716474
118,-1377.5000000000005,1377.5000000000005,0.0,0.5535075230322891
119,-1522.9733479817712,1522.9733479817712,0.0,0.5507399854171277
120,-1573.0928896688279,1573.0928896688279,0.0,0.547986285490042
121,-1300.7109375,1300.7109375,0.0,0.5452463540625918
122,-1307.0000000000002,1307.0000000000002,0.0,0.5425201222922789
123,-1255.9378476142883,1255.9378476142883,0.0,0.5398075216808175
124,-1348.1647768373841,1348.1647768373841,0.0,0.5371084840724134
125,-1345.661428490978,1345.661428490978,0.0,0.5344229416520513
126,-1428.2674331665037,1428.2674331665037,0.0,0.531750826943791
127,-1580.3723973717715,1580.3723973717715,0.0,0.5290920728090721
128,-1345.25,1345.25,0.0,0.5264466124450268
129,-1500.181225686407,1500.181225686407,0.0,0.5238143793828016
130,-1405.8039474089942,1405.8039474089942,0.0,0.5211953074858876
131,-1427.0478696469906,1427.0478696469906,0.0,0.5185893309484582
132,-1538.9999999999995,1538.9999999999995,0.0,0.5159963842937159
133,-1424.0000000000002,1424.0000000000002,0.0,0.5134164023722473
134,-1442.2777777777771,1442.2777777777771,0.0,0.510849320360386
135,-1502.4003610610962,1502.4003610610962,0.0,0.5082950737585841
136,-1614.9414438632286,1611.9414438632286,3.0,0.5057535983897912
137,-1668.7661628723145,1668.7661628723145,0.0,0.5032248303978422
138,-1482.9166666666667,1482.9166666666667,0.0,0.500708706245853
139,-1614.9583333333335,1614.9583333333335,0.0,0.4982051627146237
140,-1527.1398264567056,1527.1398264567056,0.0,0.49571413690105054
141,-1398.708333333334,1398.708333333334,0.0,0.4932355662165453
142,-1552.1249999999993,1552.1249999999993,0.0,0.4907693883854626
143,-1369.0000000000007,1369.0000000000007,0.0,0.4883155414435353
144,-1537.8714554398152,1537.8714554398152,0.0,0.4858739637363176
145,-1440.0,1440.0,0.0,0.483444593917636
146,-1418.0,1418.0,0.0,0.4810273709480478
147,-1191.0,1191.0,0.0,0.47862223409330756
148,-1529.0000000000002,1529.0000000000002,0.0,0.47622912292284103
149,-1606.8943142361115,1606.8943142361115,0.0,0.4738479773082268
150,-1404.0143229166663,1404.0143229166663,0.0,0.47147873742168567
151,-1494.4658203124995,1494.4658203124995,0.0,0.46912134373457726
152,-1298.537411348319,1298.537411348319,0.0,0.46677573701590436
153,-1350.75,1350.75,0.0,0.46444185833082485
154,-1344.2812499999993,1338.2812499999993,6.0,0.46211964903917074
155,-1416.1158130787042,1416.1158130787042,0.0,0.4598090507939749
156,-1304.994231925478,1304.994231925478,0.0,0.457510005540005
157,-1462.1877871401296,1462.1877871401296,0.0,0.45522245551230495
158,-1345.8518382884836,1345.8518382884836,0.0,0.4529463432347434
159,-1368.5,1368.5,0.0,0.4506816115185697
160,-1401.6666666666665,1401.6666666666665,0.0,0.4484282034609769
161,-1388.333333333333,1388.333333333333,0.0,0.446186062443672
162,-1477.8687845865882,1477.8687845865882,0.0,0.4439551321314536
163,-1466.4334490740744,1466.4334490740744,0.0,0.4417353564707963
164,-1310.0,1310.0,0.0,0.43952667968844233
165,-1432.328125,1432.328125,0.0,0.43732904629000013
166,-1474.3333333333335,1474.3333333333335,0.0,0.4351424010585501
167,-1374.9999999999998,1374.9999999999998,0.0,0.43296668905325736
168,-1439.4999999999998,1439.4999999999998,0.0,0.43080185560799106
169,-1244.2083333333333,1244.2083333333333,0.0,0.4286478463299511
170,-1402.3484032860508,1400.3484032860508,2.0,0.42650460709830135
171,-1555.2499999999989,1555.2499999999989,0.0,0.42437208406280985
172,-1416.1786024305552,1407.1786024305552,9.0,0.4222502236424958
173,-1355.7617187499998,1355.7617187499998,0.0,0.42013897252428334
174,-1355.303240740741,1355.303240740741,0.0,0.4180382776616619
175,-1712.9443359375002,1712.9443359375002,0.0,0.4159480862733536
176,-1586.1041666666663,1586.1041666666663,0.0,0.41386834584198684
177,-1335.4915955812362,1335.4915955812362,0.0,0.4117990041127769
178,-1430.2500000000002,1430.2500000000002,0.0,0.40974000909221303
179,-1536.3038194444448,1536.3038194444448,0.0,0.40769130904675194
180,-1318.9375,1317.9375,1.0,0.40565285250151817
181,-1633.8179773401334,1633.8179773401334,0.0,0.4036245882390106
182,-1261.3437500000002,1261.3437500000002,0.0,0.4016064652978155
183,-1616.00732421875,1616.00732421875,0.0,0.3995984329713264
184,-1542.1452783655238,1542.1452783655238,0.0,0.3976004408064698
185,-1403.5223524305557,1403.5223524305557,0.0,0.39561243860243744
186,-1282.5625,1282.5625,0.0,0.3936343764094253
187,-1565.1634922086462,1565.1634922086462,0.0,0.39166620452737816
188,-1481.2942396310452,1481.2942396310452,0.0,0.3897078735047413
189,-1403.0,1403.0,0.0,0.3877593341372176
190,-1335.3231790017526,1335.3231790017526,0.0,0.3858205374665315
191,-1340.0763888888894,1340.0763888888894,0.0,0.38389143477919885
192,-1306.869604352022,1306.869604352022,0.0,0.3819719776053028
193,-1527.7656250000002,1527.7656250000002,0.0,0.3800621177172763
194,-1375.8394097222224,1375.8394097222224,0.0,0.37816180712868996
195,-1501.930844907408,1501.930844907408,0.0,0.37627099809304654
196,-1514.4343795776365,1514.4343795776365,0.0,0.3743896431025813
197,-1587.8295145538543,1587.8295145538543,0.0,0.37251769488706843
198,-1292.0,1292.0,0.0,0.3706551064126331
199,-1412.1718749999998,1412.1718749999998,0.0,0.36880183088056995
200,-1496.3749999999995,1493.3749999999995,3.0,0.3669578217261671
201,-1418.084228515625,1418.084228515625,0.0,0.36512303261753626
202,-1606.8203124999998,1606.8203124999998,0.0,0.3632974174544486
203,-1426.8088480631507,1426.8088480631507,0.0,0.3614809303671764
204,-1535.9048480622903,1527.9048480622905,8.0,0.3596735257153405
205,-1582.3437499999998,1582.3437499999998,0.0,0.3578751580867638
206,-1474.875,1474.875,0.0,0.35608578229633
207,-1453.2338752746582,1453.2338752746582,0.0,0.3543053533848483
208,-1557.3241524402008,1557.3241524402008,0.0,0.35253382661792404
209,-1185.109375,1185.109375,0.0,0.3507711574848344
210,-1298.78125,1298.78125,0.0,0.34901730169741024
211,-1394.9999999999995,1390.9999999999995,4.0,0.3472722151889232
212,-1480.1666666666667,1480.1666666666667,0.0,0.3455358541129786
213,-1423.5656746758355,1423.5656746758355,0.0,0.3438081748424137
214,-1233.7460937499995,1233.7460937499995,0.0,0.3420891339682016
215,-1391.9687500000002,1391.9687500000002,0.0,0.3403786882983606
216,-1454.0,1454.0,0.0,0.3386767948568688
217,-1496.320638020833,1496.320638020833,0.0,0.33698341088258443
218,-1424.000000000001,1424.000000000001,0.0,0.3352984938281715
219,-1260.7499999999998,1260.7499999999998,0.0,0.33362200135903064
220,-1551.0,1551.0,0.0,0.33195389135223546
221,-1403.5234375,1403.5234375,0.0,0.3302941218954743
222,-1345.5263671875,1345.5263671875,0.0,0.32864265128599696
223,-1405.2892252604167,1405.2892252604167,0.0,0.326999438029567
224,-1362.2184451421099,1362.2184451421099,0.0,0.3253644408394192
225,-1328.8215070915483,1328.8215070915483,0.0,0.3237376186352221
226,-1297.8750000000002,1297.8750000000002,0.0,0.322118930542046
227,-1534.0000000000005,1534.0000000000005,0.0,0.32050833588933575
228,-1506.1291503906252,1506.1291503906252,0.0,0.31890579420988907
229,-1301.9999999999998,1301.9999999999998,0.0,0.3173112652388396
230,-1385.5034333627534,1385.5034333627534,0.0,0.3157247089126454
231,-1266.5961914062502,1266.5961914062502,0.0,0.3141460853680822
232,-1521.9999999999998,1521.9999999999998,0.0,0.3125753549412418
233,-1374.234375,1374.234375,0.0,0.31101247816653554
234,-1404.0000000000002,1404.0000000000002,0.0,0.30945741577570285
235,-1468.8136574074078,1468.8136574074078,0.0,0.3079101286968243
236,-1425.0000000000002,1425.0000000000002,0.0,0.3063705780533402
237,-1509.4711418784148,1509.4711418784148,0.0,0.30483872516307353
238,-1337.039789104547,1337.039789104547,0.0,0.3033145315372582
239,-1475.3619791666667,1475.3619791666667,0.0,0.3017979588795719
240,-1287.9461466471357,1276.9461466471357,11.0,0.30028896908517405
241,-1373.462890625,1373.462890625,0.0,0.2987875242397482
242,-1406.6474948109394,1406.6474948109394,0.0,0.29729358661854943
243,-1667.6812509298325,1667.6812509298325,0.0,0.29580711868545667
244,-1462.1813502724713,1462.1813502724713,0.0,0.2943280830920294
245,-1564.2460933261448,1564.2460933261448,0.0,0.29285644267656924
246,-1408.3083656275714,1408.3083656275714,0.0,0.2913921604631864
247,-1310.5,1310.5,0.0,0.28993519966087045
248,-1453.1053720004602,1453.1053720004602,0.0,0.2884855236625661
249,-1468.453125,1468.453125,0.0,0.28704309604425327
250,-1500.438412454393,1500.438412454393,0.0,0.285607880564032
251,-1268.5742187499993,1267.5742187499993,1.0,0.28417984116121187
252,-1516.3749999999998,1516.3749999999998,0.0,0.2827589419554058
253,-1358.25,1356.25,2.0,0.28134514724562876
254,-1518.5247395833342,1518.5247395833342,0.0,0.2799384215094006
255,-1464.8766504923499,1464.8766504923499,0.0,0.27853872940185365
256,-1451.9999999999998,1451.9999999999998,0.0,0.27714603575484437
257,-1438.5382486979167,1432.5382486979167,6.0,0.2757603055760701
258,-1370.0937500000002,1370.0937500000002,0.0,0.2743815040481898
259,-1470.0416666666672,1470.0416666666672,0.0,0.2730095965279488
260,-1498.4273410373264,1498.4273410373264,0.0,0.27164454854530906
261,-1552.0,1550.0,2.0,0.2702863258025825
262,-1572.0,1572.0,0.0,0.2689348941735696
263,-1577.0000000000007,1574.0000000000007,3.0,0.26759021970270175
264,-1684.2187500000002,1684.2187500000002,0.0,0.2662522686041882
265,-1214.4502314814818,1214.4502314814818,0.0,0.2649210072611673
266,-1481.3750000000002,1481.3750000000002,0.0,0.26359640222486147
267,-1425.021701388889,1425.021701388889,0.0,0.26227842021373715
268,-1407.2174479166672,1407.2174479166672,0.0,0.2609670281126685
269,-1337.0,1337.0,0.0,0.25966219297210513
270,-1566.8020833333333,1566.8020833333333,0.0,0.2583638820072446
271,-1503.5000000000005,1503.5000000000005,0.0,0.2570720625972084
272,-1298.9999999999998,1298.9999999999998,0.0,0.25578670228422234
273,-1554.947916666667,1554.947916666667,0.0,0.25450776877280124
274,-1602.0,1602.0,0.0,0.2532352299289372
275,-1452.1666666666667,1452.1666666666667,0.0,0.2519690537792925
276,-1461.8151493778935,1461.8151493778935,0.0,0.2507092085103961
277,-1636.3703703703707,1636.3703703703707,0.0,0.2494556624678441
278,-1330.0846354166667,1330.0846354166667,0.0,0.24820838415550486
279,-1456.6966900565048,1456.6966900565048,0.0,0.24696734223472733
280,-1404.0000000000005,1404.0000000000005,0.0,0.2457325055235537
281,-1363.0416666666665,1363.0416666666665,0.0,0.24450384299593592
282,-1336.145989894867,1336.145989894867,0.0,0.24328132378095624
283,-1461.2499999999998,1461.2499999999998,0.0,0.24206491716205145
284,-1497.2500000000002,1497.2500000000002,0.0,0.2408545925762412
285,-1219.5590286173122,1219.5590286173122,0.0,0.23965031961336
286,-1423.2105034722222,1423.2105034722222,0.0,0.2384520680152932
287,-1411.363936107836,1411.363936107836,0.0,0.23725980767521673
288,-1420.58984375,1420.58984375,0.0,0.23607350863684065
289,-1480.0000000000005,1480.0000000000005,0.0,0.23489314109365644
290,-1487.3020833333333,1487.3020833333333,0.0,0.23371867538818816
291,-1567.1516241236698,1567.1516241236698,0.0,0.23255008201124722
292,-1420.0,1420.0,0.0,0.231387331601191
293,-1471.2499999999998,1471.2499999999998,0.0,0.23023039494318503
294,-1444.75,1444.75,0.0,0.2290792429684691
295,-1416.2291666666667,1416.2291666666667,0.0,0.22793384675362674
296,-1444.0000000000005,1444.0000000000005,0.0,0.22679417751985861
297,-1512.0000000000002,1512.0000000000002,0.0,0.22566020663225933
298,-1358.0000000000002,1358.0000000000002,0.0,0.22453190559909803
299,-1347.6601562500005,1347.6601562500005,0.0,0.22340924607110255
300,-1400.7787987685501,1400.7787987685501,0.0,0.22229219984074702
301,-1323.8600585081754,1323.8600585081754,0.0,0.2211807388415433
302,-1366.0624999999998,1366.0624999999998,0.0,0.22007483514733558
303,-1559.3190104166667,1559.3190104166667,0.0,0.2189744609715989
304,-1579.0093858506943,1579.0093858506943,0.0,0.2178795886667409
305,-1490.1250000000005,1490.1250000000005,0.0,0.2167901907234072
306,-1377.8296905571117,1377.8296905571117,0.0,0.21570623976979014
307,-1475.5000000000002,1475.5000000000002,0.0,0.21462770857094118
308,-1491.2368486303271,1491.2368486303271,0.0,0.21355457002808648
309,-1498.4166666666665,1498.4166666666665,0.0,0.21248679717794605
310,-1387.448819651035,1387.448819651035,0.0,0.21142436319205632
311,-1347.322265625,1347.322265625,0.0,0.21036724137609603
312,-1480.23046875,1480.23046875,0.0,0.20931540516921554
313,-1330.5,1330.5,0.0,0.20826882814336947
314,-1209.5,1209.5,0.0,0.20722748400265262
315,-1253.9999999999998,1252.9999999999998,1.0,0.20619134658263935
316,-1349.9752604166667,1349.9752604166667,0.0,0.20516038984972615
317,-1258.4381510416665,1258.4381510416665,0.0,0.2041345879004775
318,-1364.8691394291816,1364.8691394291816,0.0,0.2031139149609751
319,-1522.0000000000002,1516.0000000000002,6.0,0.20209834538617025
320,-1547.197989004629,1547.197989004629,0.0,0.2010878536592394
321,-1488.7558593750007,1488.7558593750007,0.0,0.2000824143909432
322,-1471.0348510742192,1471.0348510742192,0.0,0.19908200231898848
323,-1599.8609423225305,1599.8609423225305,0.0,0.19808659230739353
324,-1354.1031469023274,1354.1031469023274,0.0,0.19709615934585656
325,-1488.2318431712965,1488.2318431712965,0.0,0.19611067854912728
326,-1296.7500000000002,1296.7500000000002,0.0,0.19513012515638165
327,-1383.0,1383.0,0.0,0.19415447453059972
328,-1505.3918047853952,1505.3918047853952,0.0,0.19318370215794672
329,-1524.693368948741,1524.693368948741,0.0,0.192217783647157
330,-1489.810474537037,1489.810474537037,0.0,0.1912566947289212
331,-1388.0624999999995,1388.0624999999995,0.0,0.1903004112552766
332,-1332.1363271783898,1332.1363271783898,0.0,0.18934890919900021
333,-1516.7083333333337,1516.7083333333337,0.0,0.18840216465300522
334,-1308.0759068325224,1308.0759068325224,0.0,0.18746015382974018
335,-1468.833333333333,1468.833333333333,0.0,0.1865228530605915
336,-1480.2156617942642,1480.2156617942642,0.0,0.18559023879528855
337,-1348.875,1348.875,0.0,0.1846622876013121
338,-1571.1749267578123,1571.1749267578123,0.0,0.18373897616330553
339,-1609.0000000000005,1609.0000000000005,0.0,0.182820281282489
340,-1394.6657808607013,1394.6657808607013,0.0,0.18190617987607657
341,-1422.5000000000002,1422.5000000000002,0.0,0.18099664897669618
342,-1496.1640553474424,1495.1640553474424,1.0,0.1800916657318127
343,-1446.5156250000002,1446.5156250000002,0.0,0.17919120740315364
344,-1482.8558156578624,1482.8558156578624,0.0,0.17829525136613786
345,-1434.8003472222226,1434.8003472222226,0.0,0.17740377510930716
346,-1453.822265625,1453.822265625,0.0,0.17651675623376062
347,-1361.63411468157,1361.63411468157,0.0,0.1756341724525918
348,-1504.476888020834,1504.476888020834,0.0,0.17475600159032884
349,-1579.0000000000005,1579.0000000000005,0.0,0.17388222158237718
350,-1247.2966017546476,1247.2966017546476,0.0,0.1730128104744653
351,-1548.0000000000002,1548.0000000000002,0.0,0.17214774642209296
352,-1433.0078125000002,1433.0078125000002,0.0,0.1712870076899825
353,-1240.8711056564237,1240.8711056564237,0.0,0.17043057265153258
354,-1537.6250000000002,1537.6250000000002,0.0,0.16957841978827493
355,-1374.5729166666667,1374.5729166666667,0.0,0.16873052768933355
356,-1571.1841472421656,1571.1841472421656,0.0,0.1678868750508869
357,-1317.6841965663575,1317.6841965663575,0.0,0.16704744067563246
358,-1343.2965445812836,1343.2965445812836,0.0,0.1662122034722543
359,-1288.479708071108,1288.479708071108,0.0,0.16538114245489302
360,-1551.0000000000002,1551.0000000000002,0.0,0.16455423674261854
361,-1585.5,1585.5,0.0,0.16373146555890544
362,-1359.5738933233565,1359.5738933233565,0.0,0.16291280823111093
363,-1463.1858360792203,1463.1858360792203,0.0,0.16209824418995536
364,-1384.4999999999998,1384.4999999999998,0.0,0.16128775296900558
365,-1315.0,1315.0,0.0,0.16048131420416054
366,-1506.8795522054036,1506.8795522054036,0.0,0.15967890763313974
367,-1730.75,1730.75,0.0,0.15888051309497406
368,-1274.8333333333333,1274.8333333333333,0.0,0.1580861105294992
369,-1548.631105762164,1548.631105762164,0.0,0.1572956799768517
370,-1418.886186858754,1418.886186858754,0.0,0.15650920157696743
371,-1469.0833333333335,1469.0833333333335,0.0,0.1557266555690826
372,-1430.5237451781181,1430.5237451781181,0.0,0.1549480222912372
373,-1441.6481481481483,1441.6481481481483,0.0,0.15417328217978102
374,-1275.213541666667,1275.213541666667,0.0,0.1534024157688821
375,-1581.2968750000002,1581.2968750000002,0.0,0.1526354036900377
376,-1496.203125,1496.203125,0.0,0.1518722266715875
377,-1532.8124999999998,1532.8124999999998,0.0,0.15111286553822956
378,-1300.9999999999995,1300.9999999999995,0.0,0.15035730121053842
379,-1502.9218749999998,1502.9218749999998,0.0,0.14960551470448571
380,-1472.149293736806,1472.149293736806,0.0,0.14885748713096328
381,-1481.565904378891,1481.565904378891,0.0,0.14811319969530845
382,-1475.2231867283956,1475.2231867283956,0.0,0.1473726336968319
383,-1335.350555796682,1335.350555796682,0.0,0.14663577052834775
384,-1462.3750000000002,1462.3750000000002,0.0,0.14590259167570602
385,-1576.25,1576.25,0.0,0.1451730787173275
386,-1418.3460930718313,1418.3460930718313,0.0,0.14444721332374086
387,-1403.1541213989258,1403.1541213989258,0.0,0.14372497725712216
388,-1388.8719618055554,1388.8719618055554,0.0,0.14300635237083656
389,-1473.9802508058772,1473.9802508058772,0.0,0.14229132060898236
390,-1550.0833333333335,1550.0833333333335,0.0,0.14157986400593744
391,-1645.4399775752318,1645.4399775752318,0.0,0.14087196468590776
392,-1405.6299776964718,1405.6299776964718,0.0,0.14016760486247823
393,-1380.6666666666665,1380.6666666666665,0.0,0.13946676683816583
394,-1457.887179904514,1457.887179904514,0.0,0.138769433003975
395,-1537.111111111111,1537.111111111111,0.0,0.13807558583895513
396,-1422.5863194986907,1422.5863194986907,0.0,0.13738520790976036
397,-1529.7083333333337,1529.7083333333337,0.0,0.13669828187021155
398,-1447.1953124999998,1447.1953124999998,0.0,0.13601479046086049
399,-1513.5735101726607,1513.5735101726607,0.0,0.1353347165085562
400,-1461.4549067020414,1461.4549067020414,0.0,0.1346580429260134
401,-1646.9999999999995,1646.9999999999995,0.0,0.13398475271138335
402,-1412.0,1412.0,0.0,0.13331482894782642
403,-1366.2860318759663,1366.2860318759663,0.0,0.13264825480308728
404,-1550.328125,1550.328125,0.0,0.13198501352907185
405,-1508.2045898437498,1508.2045898437498,0.0,0.1313250884614265
406,-1363.4999999999993,1363.4999999999993,0.0,0.13066846301911936
407,-1495.8611111111113,1495.8611111111113,0.0,0.13001512070402377
408,-1374.406467013889,1369.406467013889,5.0,0.12936504510050365
409,-1332.7313844823807,1332.7313844823807,0.0,0.12871821987500112
410,-1629.6766441390846,1629.6766441390846,0.0,0.12807462877562611
411,-1422.5625000000005,1422.5625000000005,0.0,0.12743425563174798
412,-1323.78076171875,1323.78076171875,0.0,0.12679708435358925
413,-1530.4027777777776,1530.4027777777776,0.0,0.1261630989318213
414,-1385.91796875,1385.91796875,0.0,0.1255322834371622
415,-1483.598958333333,1483.598958333333,0.0,0.12490462201997637
416,-1407.625,1407.625,0.0,0.1242800989098765
417,-1476.6414930555552,1476.6414930555552,0.0,0.12365869841532712
418,-1261.9818525833252,1261.9818525833252,0.0,0.12304040492325048
419,-1490.268518518519,1490.268518518519,0.0,0.12242520289863423
420,-1315.6937934027776,1315.6937934027776,0.0,0.12181307688414106
421,-1344.3749999999998,1344.3749999999998,0.0,0.12120401149972035
422,-1574.25,1574.25,0.0,0.12059799144222175
423,-1295.40234375,1295.40234375,0.0,0.11999500148501063
424,-1563.3125,1563.3125,0.0,0.11939502647758558
425,-1390.4089651140036,1390.4089651140036,0.0,0.11879805134519765
426,-1363.4303385416665,1363.4303385416665,0.0,0.11820406108847166
427,-1601.3319784305304,1601.3319784305304,0.0,0.1176130407830293
